fid,cameras$St,cameraNum,_count,_sum,_mean
1,SNA1,1,77528120,5039126,0.0649973970734748
2,SNA10,2,77527507,5423040,0.0699498824333407
3,SNA11,3,77526954,5635547,0.0726914538651938
4,SNA12,4,77526033,5789472,0.0746777795272976
5,SNA13,5,77525041,5972069,0.0770340643870153
6,SNA14,6,77523679,6165233,0.0795270951988747
7,SNA15,7,77524533,5830922,0.075213893903753
8,SNA16,8,77523025,6188450,0.0798272513230747
9,SNA17,9,77523686,6289998,0.0811364671179335
10,SNA18,10,77522384,6499636,0.0838420552185289
11,SNA19,11,77521632,6557671,0.0845914982801188
12,SNA2,12,77527014,5195163,0.067011003416177
13,SNA20,13,77520266,6755929,0.0871504878479132
14,SNA21,14,77520935,6808718,0.0878307001844083
15,SNA22,15,77524039,6282914,0.0810447195611158
16,SNA23,16,77525216,6108984,0.0787999610346136
17,SNA3,17,77526152,5292116,0.0682623329479838
18,SNA4,18,77529028,4929157,0.0635782122794059
19,SNA5,19,77525761,5500898,0.0709557433431708
20,SNA6,20,77524689,5665154,0.073075481799095
21,SNA7,21,77526707,5445840,0.0702446964502181
22,SNA8,22,77527712,5261700,0.0678686351533243
23,SNA9,23,77528636,5101841,0.0658058913870225
24,ZAB1,24,77567808,227174,0.00292871496381592
25,ZAB1,25,77567808,227174,0.00292871496381592
26,ZAB2,26,77568174,260217,0.00335468770993629
27,ZAB2,27,77568174,260217,0.00335468770993629
28,ZAB3,28,77568576,273658,0.00352794925615239
29,ZAB3,29,77568576,273658,0.00352794925615239
30,ZAB4,30,77568739,297282,0.00383249752197209
31,ZAB4,31,77568739,297282,0.00383249752197209
32,ZAB5,32,77567634,264489,0.00340978558144496
33,ZAB6,33,77567990,285936,0.00368626285146747
34,ZAB7,34,77568197,313393,0.00404022540320229
35,ZAB7,35,77568197,313393,0.00404022540320229
36,ZAB8,36,77567484,314533,0.00405495942088311
37,ZAB8,37,77567484,314533,0.00405495942088311
38,ZAB9,38,77567690,341924,0.00440807248481939
39,ZAB9,39,77567690,341924,0.00440807248481939
40,ZAB10,40,77567141,240750,0.00310376271313132
41,ZAB10,41,77567141,240750,0.00310376271313132
42,ZAB11,42,77567118,300936,0.00387968520372254
43,ZAB11,43,77567118,300936,0.00387968520372254
44,ZAB12,44,77566907,334570,0.00431330850925898
45,ZAB12,45,77566907,334570,0.00431330850925898
46,ZAB13,46,77567140,381224,0.00491476158589836
47,ZAB13,47,77567140,381224,0.00491476158589836
48,ZAB14,48,77566511,246117,0.00317298015376765
49,ZAB15,49,77566436,291668,0.00376023464582026
50,ZAB15,50,77566436,291668,0.00376023464582026
51,ZAB16,51,77566506,335215,0.0043216462528298
52,ZAB16,52,77566506,335215,0.0043216462528298
53,ZAB17,53,77566523,392812,0.00506419502650647
54,ZAB17,54,77566523,392812,0.00506419502650647
55,ZAB18,55,77565908,421556,0.00543481035508538
56,ZAB18,56,77565908,421556,0.00543481035508538
57,ZAB19,57,77565857,343005,0.00442211319859458
58,ZAB20,58,77565927,283715,0.00365772718735122
59,ZAB21,59,77565721,524388,0.00676056372891835
60,ZAB21,60,77565721,524388,0.00676056372891835
61,ZAB22,61,77566338,497623,0.00641545047543691
62,ZAB22,62,77566338,497623,0.00641545047543691
63,ZAB23,63,77565167,345945,0.00446005614865755
64,ZAB24,64,77564690,346421,0.00446622038971599
65,ZAB24,65,77564690,346421,0.00446622038971599
66,ZAB25,66,77564944,396913,0.00511716994213262
67,ZAB26,67,77565190,472429,0.00609073477419445
68,ZAB26,68,77565190,472429,0.00609073477419445
69,ZAB27,69,77563959,378338,0.00487775514398382
70,ZAB27,70,77563959,378338,0.00487775514398382
71,ZAB28,71,77564272,428023,0.00551830100332792
72,ZAB29,72,77564470,515481,0.00664583926119781
73,ZAB29,73,77564470,515481,0.00664583926119781
74,ZAB30,74,77564999,538655,0.00694456271442742
75,ZAB30,75,77564999,538655,0.00694456271442742
76,SGE1,76,77439493,1226404,0.0158369321968572
77,SGE10,77,77432346,961486,0.0124171105444745
78,SGE11,78,77436630,808022,0.0104346224777602
79,SGE12,79,77433944,1272007,0.0164269948589988
80,SGE13,80,77432119,1101725,0.014228268762734
81,SGE14,81,77430561,1030268,0.0133057023828098
82,SGE15,82,77432715,1439986,0.0185966099729294
83,SGE16,83,77430911,1235232,0.0159526987871807
84,SGE17,84,77428659,1211373,0.0156450210509264
85,SGE18,85,77431422,1620098,0.0209230046169112
86,SGE19,86,77429289,1558337,0.0201259370985571
87,SGE2,87,77437735,1052380,0.0135900152554824
88,SGE20,88,77427960,1501801,0.0193961070393692
89,SGE21,89,77425981,2015312,0.0260288855752438
90,SGE22,90,77428886,2022850,0.0261252628637845
91,SGE23,91,77427559,1879580,0.0242753358658769
92,SGE24,92,77427762,2488253,0.0321364448064507
93,SGE25,93,77425835,2631575,0.0339883321891201
94,SGE26,94,77424098,2906381,0.0375384547586205
95,SGE27,95,77427303,3127589,0.0403938775963823
96,SGE28,96,77425186,3639008,0.0470003133089018
97,SGE29,97,77426322,4500484,0.0581260207607434
98,SGE3,98,77434422,901901,0.0116472878172966
99,SGE30,99,77424038,5334431,0.068898899331497
100,SGE4,100,77436026,910540,0.011758609616666
101,SGE5,101,77437604,1146662,0.0148075604198704
102,SGE6,102,77435864,1015146,0.0131095069850322
103,SGE7,103,77434958,737809,0.00952811261291057
104,SGE8,104,77435661,1193881,0.015417715618131
105,SGE9,105,77433914,1071630,0.0138392849417375
106,SKP1,106,77540752,2408462,0.0310605963687327
107,SKP10,107,77539328,2257808,0.0291182301708882
108,SKP11,108,77537088,2957101,0.0381378908632731
109,SKP12,109,77537323,2804796,0.036173495440383
110,SKP13,110,77537738,2602407,0.0335631018795003
111,SKP14,111,77536062,3096110,0.0399312258081923
112,SKP15,112,77538173,2434076,0.0313919699913486
113,SKP16,113,77534703,3292925,0.042470337443609
114,SKP17,114,77535062,3151277,0.0406432511784153
115,SKP18,115,77535861,2921416,0.0376782557428491
116,SKP19,116,77533468,3462771,0.044661629220558
117,SKP2,117,77539340,2666518,0.0343892274553794
118,SKP20,118,77531826,3761916,0.0485209261033011
119,SKP21,119,77530930,3839340,0.0495201076525201
120,SKP22,120,77532043,3597711,0.0464028917695359
121,SKP23,121,77530891,3763334,0.0485398007356835
122,SKP24,122,77532710,3418925,0.0440965497014099
123,SKP25,123,77531462,3529473,0.045523106477729
124,SKP26,124,77532795,3303118,0.042602849542571
125,SKP27,125,77534411,3019996,0.0389503958442401
126,SKP28,126,77538658,2254470,0.0290754322830813
127,SKP29,127,77539682,2111441,0.0272304573031393
128,SKP3,128,77539816,2441095,0.0314818260595305
129,SKP30,129,77540781,1984991,0.0255993165712375
130,SKP31,130,77529364,4338834,0.0559637507151484
131,SKP32,131,77527946,4710722,0.0607615994366728
132,SKP33,132,77526542,5102336,0.0658140537211114
133,SKP34,133,77528075,4778005,0.0616293516896943
134,SKP35,134,77529964,4402071,0.0567789635501443
135,SKP36,135,77529509,4623740,0.0596384532759004
136,SKP37,136,77528222,4875970,0.0628928392037676
137,SKP4,137,77540308,2228997,0.0287463005692472
138,SKP5,138,77540426,2125967,0.0274175305665718
139,SKP6,139,77538121,2822382,0.0363999277207143
140,SKP7,140,77538543,2646103,0.0341262925200955
141,SKP8,141,77538910,2458660,0.0317087253354477
142,SKP9,142,77538959,2382555,0.030727198697625
