"","Station","CameraName","Species","DateTimeOriginal","CommunityName"
"1","SNA1","SNA1","Mazama sp.","2022-11-04 05:50:55","Siona"
"2","SNA10","SNA10","Cuniculus paca","2022-09-01 01:25:18","Siona"
"3","SNA10","SNA10","Cuniculus paca","2022-09-28 01:22:55","Siona"
"4","SNA10","SNA10","Cuniculus paca","2022-10-23 23:59:14","Siona"
"5","SNA10","SNA10","Cuniculus paca","2022-11-25 03:16:34","Siona"
"6","SNA10","SNA10","Dasyprocta fuliginosa","2022-09-15 08:05:48","Siona"
"7","SNA10","SNA10","Dasypus novemcinctus","2022-08-02 02:14:01","Siona"
"8","SNA10","SNA10","Dasypus novemcinctus","2022-08-02 04:16:20","Siona"
"9","SNA10","SNA10","Dasypus novemcinctus","2022-08-04 02:58:36","Siona"
"10","SNA10","SNA10","Dasypus novemcinctus","2022-08-05 01:39:24","Siona"
"11","SNA10","SNA10","Dasypus novemcinctus","2022-09-30 02:26:50","Siona"
"12","SNA10","SNA10","Dasypus novemcinctus","2022-10-01 03:03:57","Siona"
"13","SNA10","SNA10","Mazama americana","2022-08-27 02:51:56","Siona"
"14","SNA10","SNA10","Mazama americana","2022-09-01 02:24:51","Siona"
"15","SNA10","SNA10","Mazama americana","2022-09-09 07:24:17","Siona"
"16","SNA10","SNA10","Mazama americana","2022-09-14 06:13:44","Siona"
"17","SNA10","SNA10","Mazama americana","2022-09-20 04:11:59","Siona"
"18","SNA10","SNA10","Mazama americana","2022-10-04 02:16:48","Siona"
"19","SNA10","SNA10","Mazama americana","2022-10-09 02:23:49","Siona"
"20","SNA10","SNA10","Mazama americana","2022-11-14 02:37:00","Siona"
"21","SNA10","SNA10","Mazama americana","2022-11-14 05:43:16","Siona"
"22","SNA10","SNA10","Mazama americana","2022-11-15 04:15:24","Siona"
"23","SNA10","SNA10","Mazama americana","2022-11-17 02:04:11","Siona"
"24","SNA10","SNA10","Mazama americana","2022-11-18 03:54:20","Siona"
"25","SNA10","SNA10","Mazama americana","2022-11-20 03:49:33","Siona"
"26","SNA10","SNA10","Mazama americana","2022-11-22 04:22:07","Siona"
"27","SNA10","SNA10","Mazama americana","2022-11-23 04:26:38","Siona"
"28","SNA10","SNA10","Mazama americana","2022-11-24 02:03:35","Siona"
"29","SNA10","SNA10","Mazama americana","2022-11-25 04:24:42","Siona"
"30","SNA10","SNA10","Nasua nasua","2022-08-18 07:56:31","Siona"
"31","SNA10","SNA10","Tapirus terrestris","2022-08-08 01:02:20","Siona"
"32","SNA10","SNA10","Tapirus terrestris","2022-08-28 02:45:27","Siona"
"33","SNA10","SNA10","Tapirus terrestris","2022-09-09 05:30:46","Siona"
"34","SNA10","SNA10","Tinamus major","2022-08-22 06:09:52","Siona"
"35","SNA10","SNA10","Tinamus major","2022-08-31 06:02:31","Siona"
"36","SNA10","SNA10","Tinamus major","2022-10-12 05:44:35","Siona"
"37","SNA11","SNA11","Dasyprocta fuliginosa","2022-07-30 08:31:57","Siona"
"38","SNA11","SNA11","Dasyprocta fuliginosa","2022-08-02 06:29:18","Siona"
"39","SNA11","SNA11","Dasyprocta fuliginosa","2022-09-12 05:52:14","Siona"
"40","SNA11","SNA11","Dasyprocta fuliginosa","2022-09-12 07:37:38","Siona"
"41","SNA11","SNA11","Dasyprocta fuliginosa","2022-11-07 05:56:23","Siona"
"42","SNA11","SNA11","Dasyprocta fuliginosa","2022-11-23 06:06:58","Siona"
"43","SNA11","SNA11","Dasypus novemcinctus","2022-08-04 02:53:47","Siona"
"44","SNA11","SNA11","Dicotyles tajacu","2022-08-01 09:49:57","Siona"
"45","SNA12","SNA12","Buteogallus schistaceus","2022-11-02 06:09:11","Siona"
"46","SNA12","SNA12","Cabassous unicinctus","2022-10-07 05:01:33","Siona"
"47","SNA12","SNA12","Cebus yuracus","2022-08-01 11:14:18","Siona"
"48","SNA12","SNA12","Cuniculus paca","2022-08-10 01:26:32","Siona"
"49","SNA12","SNA12","Cuniculus paca","2022-08-31 02:43:54","Siona"
"50","SNA12","SNA12","Cuniculus paca","2022-08-31 03:23:44","Siona"
"51","SNA12","SNA12","Cuniculus paca","2022-09-01 02:41:42","Siona"
"52","SNA12","SNA12","Cuniculus paca","2022-10-06 02:03:58","Siona"
"53","SNA12","SNA12","Dasyprocta fuliginosa","2022-08-14 11:00:12","Siona"
"54","SNA12","SNA12","Dasyprocta fuliginosa","2022-08-31 08:51:38","Siona"
"55","SNA12","SNA12","Dasyprocta fuliginosa","2022-09-03 07:01:29","Siona"
"56","SNA12","SNA12","Dasyprocta fuliginosa","2022-09-04 11:35:01","Siona"
"57","SNA12","SNA12","Dasyprocta fuliginosa","2022-10-06 05:52:11","Siona"
"58","SNA12","SNA12","Dasyprocta fuliginosa","2022-10-11 06:30:31","Siona"
"59","SNA12","SNA12","Dasyprocta fuliginosa","2022-10-12 11:03:19","Siona"
"60","SNA12","SNA12","Dasyprocta fuliginosa","2022-10-20 09:30:03","Siona"
"61","SNA12","SNA12","Dasyprocta fuliginosa","2022-10-20 11:35:45","Siona"
"62","SNA12","SNA12","Dasyprocta fuliginosa","2022-10-24 09:08:59","Siona"
"63","SNA12","SNA12","Dasyprocta fuliginosa","2022-10-24 09:52:12","Siona"
"64","SNA12","SNA12","Dasyprocta fuliginosa","2022-10-29 10:15:35","Siona"
"65","SNA12","SNA12","Dasyprocta fuliginosa","2022-11-10 10:02:31","Siona"
"66","SNA12","SNA12","Dasyprocta fuliginosa","2022-11-11 08:48:46","Siona"
"67","SNA12","SNA12","Dasyprocta fuliginosa","2022-11-13 06:55:35","Siona"
"68","SNA12","SNA12","Dasyprocta fuliginosa","2022-11-14 06:03:30","Siona"
"69","SNA12","SNA12","Dasyprocta fuliginosa","2022-11-18 05:57:06","Siona"
"70","SNA12","SNA12","Dasyprocta fuliginosa","2022-11-18 06:59:08","Siona"
"71","SNA12","SNA12","Dasyprocta fuliginosa","2022-11-19 08:39:17","Siona"
"72","SNA12","SNA12","Dasypus novemcinctus","2022-08-25 01:55:20","Siona"
"73","SNA12","SNA12","Dasypus novemcinctus","2022-09-19 00:56:49","Siona"
"74","SNA12","SNA12","Dicotyles tajacu","2022-08-21 08:41:13","Siona"
"75","SNA12","SNA12","Dicotyles tajacu","2022-10-05 09:39:29","Siona"
"76","SNA12","SNA12","Dicotyles tajacu","2022-11-14 11:13:22","Siona"
"77","SNA12","SNA12","Dicotyles tajacu","2022-11-17 09:23:39","Siona"
"78","SNA12","SNA12","Dicotyles tajacu","2022-11-25 06:26:48","Siona"
"79","SNA12","SNA12","Didelphis marsupialis","2022-09-03 01:17:55","Siona"
"80","SNA12","SNA12","Homo sapiens","2022-08-19 11:03:01","Siona"
"81","SNA12","SNA12","Leopardus pardalis","2022-09-09 03:18:55","Siona"
"82","SNA12","SNA12","Leopardus pardalis","2022-11-25 05:30:31","Siona"
"83","SNA12","SNA12","Mazama americana","2022-08-24 01:30:10","Siona"
"84","SNA12","SNA12","Mazama americana","2022-09-21 01:02:02","Siona"
"85","SNA12","SNA12","Mazama americana","2022-10-23 10:13:17","Siona"
"86","SNA12","SNA12","Mazama americana","2022-11-04 01:53:59","Siona"
"87","SNA12","SNA12","Myoprocta pratti","2022-08-06 06:16:10","Siona"
"88","SNA12","SNA12","Myoprocta pratti","2022-08-30 06:44:31","Siona"
"89","SNA12","SNA12","Myoprocta pratti","2022-10-12 07:05:11","Siona"
"90","SNA12","SNA12","N/D N/D","2022-08-10 10:34:04","Siona"
"91","SNA12","SNA12","N/D N/D","2022-09-25 06:02:22","Siona"
"92","SNA12","SNA12","N/D N/D","2022-11-22 06:54:04","Siona"
"93","SNA12","SNA12","Nasua nasua","2022-08-01 07:46:35","Siona"
"94","SNA12","SNA12","Nasua nasua","2022-08-11 09:14:20","Siona"
"95","SNA12","SNA12","Penelope jacquacu","2022-09-27 08:25:22","Siona"
"96","SNA12","SNA12","Procyon cancrivorus","2022-09-19 01:47:16","Siona"
"97","SNA12","SNA12","Procyon cancrivorus","2022-11-23 01:10:51","Siona"
"98","SNA12","SNA12","Psophia crepitans","2022-11-04 10:58:12","Siona"
"99","SNA12","SNA12","Psophia crepitans","2022-11-08 07:47:58","Siona"
"100","SNA12","SNA12","Psophia crepitans","2022-11-21 10:14:22","Siona"
"101","SNA12","SNA12","Psophia crepitans","2022-11-22 08:51:27","Siona"
"102","SNA12","SNA12","Psophia crepitans","2022-11-23 09:28:21","Siona"
"103","SNA12","SNA12","Psophia crepitans","2022-11-24 11:27:05","Siona"
"104","SNA12","SNA12","Puma concolor","2022-11-09 08:31:56","Siona"
"105","SNA12","SNA12","Sus scrofa","2022-10-05 09:39:33","Siona"
"106","SNA12","SNA12","Tamandua tetradactyla","2022-10-04 03:25:33","Siona"
"107","SNA12","SNA12","Tapirus terrestris","2022-08-19 11:28:29","Siona"
"108","SNA12","SNA12","Tapirus terrestris","2022-08-23 01:37:08","Siona"
"109","SNA12","SNA12","Tapirus terrestris","2022-09-19 03:47:32","Siona"
"110","SNA12","SNA12","Tinamus major","2022-09-17 05:54:21","Siona"
"111","SNA13","SNA13","Buteogallus schistaceus","2022-09-26 14:55:00","Siona"
"112","SNA13","SNA13","Buteogallus schistaceus","2022-09-28 10:48:17","Siona"
"113","SNA13","SNA13","Canis lupus","2022-08-28 14:13:40","Siona"
"114","SNA13","SNA13","Dicotyles tajacu","2022-08-23 15:36:26","Siona"
"115","SNA13","SNA13","Dicotyles tajacu","2022-08-23 18:27:08","Siona"
"116","SNA13","SNA13","Leopardus pardalis","2022-08-18 22:56:46","Siona"
"117","SNA13","SNA13","Leopardus pardalis","2022-08-28 20:11:41","Siona"
"118","SNA13","SNA13","Mazama americana","2022-08-21 03:53:06","Siona"
"119","SNA13","SNA13","Mazama americana","2022-08-24 06:31:27","Siona"
"120","SNA13","SNA13","Mazama americana","2022-08-26 18:44:17","Siona"
"121","SNA13","SNA13","Mazama americana","2022-08-26 21:19:52","Siona"
"122","SNA13","SNA13","Mazama americana","2022-08-30 07:32:18","Siona"
"123","SNA13","SNA13","Mazama americana","2022-09-02 03:23:31","Siona"
"124","SNA13","SNA13","Mazama americana","2022-09-10 20:58:08","Siona"
"125","SNA13","SNA13","Mazama americana","2022-09-12 00:33:53","Siona"
"126","SNA13","SNA13","Mazama americana","2022-09-12 21:31:11","Siona"
"127","SNA13","SNA13","Mazama americana","2022-09-20 23:19:55","Siona"
"128","SNA13","SNA13","Mazama americana","2022-09-26 20:26:51","Siona"
"129","SNA13","SNA13","Mazama americana","2022-10-08 17:41:23","Siona"
"130","SNA13","SNA13","Mazama americana","2022-10-12 02:53:03","Siona"
"131","SNA13","SNA13","Mazama americana","2022-10-30 05:20:35","Siona"
"132","SNA13","SNA13","Mazama americana","2022-11-07 19:05:34","Siona"
"133","SNA13","SNA13","Mazama americana","2022-11-10 17:42:19","Siona"
"134","SNA13","SNA13","Mazama americana","2022-11-23 02:28:24","Siona"
"135","SNA13","SNA13","Procyon cancrivorus","2022-11-04 04:23:01","Siona"
"136","SNA13","SNA13","Tinamus major","2022-10-21 06:43:58","Siona"
"137","SNA13","SNA13","Tinamus major","2022-10-24 16:12:40","Siona"
"138","SNA14","SNA14","Buteogallus schistaceus","2022-08-13 06:13:03","Siona"
"139","SNA14","SNA14","Cebus yuracus","2022-07-28 07:46:29","Siona"
"140","SNA14","SNA14","Cebus yuracus","2022-08-06 07:33:09","Siona"
"141","SNA14","SNA14","Crypturellus soui","2022-11-04 07:15:26","Siona"
"142","SNA14","SNA14","Dasyprocta fuliginosa","2022-08-12 11:00:46","Siona"
"143","SNA14","SNA14","Dasyprocta fuliginosa","2022-08-20 10:48:39","Siona"
"144","SNA14","SNA14","Dasyprocta fuliginosa","2022-08-22 06:56:05","Siona"
"145","SNA14","SNA14","Dasyprocta fuliginosa","2022-08-23 10:17:29","Siona"
"146","SNA14","SNA14","Dasyprocta fuliginosa","2022-08-29 09:41:53","Siona"
"147","SNA14","SNA14","Dasyprocta fuliginosa","2022-09-01 11:07:13","Siona"
"148","SNA14","SNA14","Dasyprocta fuliginosa","2022-09-11 09:38:19","Siona"
"149","SNA14","SNA14","Dasyprocta fuliginosa","2022-09-15 09:11:46","Siona"
"150","SNA14","SNA14","Dasyprocta fuliginosa","2022-09-18 10:00:34","Siona"
"151","SNA14","SNA14","Dasyprocta fuliginosa","2022-09-19 10:46:28","Siona"
"152","SNA14","SNA14","Dasyprocta fuliginosa","2022-09-26 07:35:57","Siona"
"153","SNA14","SNA14","Dasyprocta fuliginosa","2022-10-12 06:00:38","Siona"
"154","SNA14","SNA14","Dasyprocta fuliginosa","2022-10-12 07:56:09","Siona"
"155","SNA14","SNA14","Dasyprocta fuliginosa","2022-10-16 11:16:27","Siona"
"156","SNA14","SNA14","Dasyprocta fuliginosa","2022-10-24 07:33:20","Siona"
"157","SNA14","SNA14","Dasyprocta fuliginosa","2022-10-29 06:16:33","Siona"
"158","SNA14","SNA14","Dasyprocta fuliginosa","2022-10-29 08:04:11","Siona"
"159","SNA14","SNA14","Dasyprocta fuliginosa","2022-10-30 08:48:59","Siona"
"160","SNA14","SNA14","Dasyprocta fuliginosa","2022-10-31 06:52:07","Siona"
"161","SNA14","SNA14","Dasyprocta fuliginosa","2022-11-05 08:08:33","Siona"
"162","SNA14","SNA14","Dasyprocta fuliginosa","2022-11-05 09:32:01","Siona"
"163","SNA14","SNA14","Dasyprocta fuliginosa","2022-11-09 05:48:47","Siona"
"164","SNA14","SNA14","Dasyprocta fuliginosa","2022-11-12 07:47:32","Siona"
"165","SNA14","SNA14","Dasyprocta fuliginosa","2022-11-22 06:13:59","Siona"
"166","SNA14","SNA14","Dasyprocta fuliginosa","2022-11-23 06:02:05","Siona"
"167","SNA14","SNA14","Dasypus novemcinctus","2022-08-03 03:25:42","Siona"
"168","SNA14","SNA14","Dasypus novemcinctus","2022-09-05 03:45:28","Siona"
"169","SNA14","SNA14","Dasypus novemcinctus","2022-09-22 03:17:11","Siona"
"170","SNA14","SNA14","Dasypus novemcinctus","2022-10-04 04:51:50","Siona"
"171","SNA14","SNA14","Dasypus novemcinctus","2022-10-11 04:44:31","Siona"
"172","SNA14","SNA14","Dasypus novemcinctus","2022-10-23 03:23:52","Siona"
"173","SNA14","SNA14","Dasypus novemcinctus","2022-10-30 03:51:37","Siona"
"174","SNA14","SNA14","Dasypus novemcinctus","2022-11-02 02:46:02","Siona"
"175","SNA14","SNA14","Dasypus novemcinctus","2022-11-02 04:36:35","Siona"
"176","SNA14","SNA14","Dasypus novemcinctus","2022-11-17 05:27:15","Siona"
"177","SNA14","SNA14","Dasypus novemcinctus","2022-11-21 01:22:44","Siona"
"178","SNA14","SNA14","Dasypus novemcinctus","2022-11-23 03:50:53","Siona"
"179","SNA14","SNA14","Dicotyles tajacu","2022-08-25 11:53:17","Siona"
"180","SNA14","SNA14","Dicotyles tajacu","2022-09-17 08:50:04","Siona"
"181","SNA14","SNA14","Didelphis marsupialis","2022-08-02 01:13:01","Siona"
"182","SNA14","SNA14","Didelphis marsupialis","2022-08-02 01:48:04","Siona"
"183","SNA14","SNA14","Didelphis marsupialis","2022-08-03 01:35:03","Siona"
"184","SNA14","SNA14","Didelphis marsupialis","2022-08-10 05:42:47","Siona"
"185","SNA14","SNA14","Didelphis marsupialis","2022-08-16 01:05:28","Siona"
"186","SNA14","SNA14","Didelphis marsupialis","2022-08-23 02:36:56","Siona"
"187","SNA14","SNA14","Didelphis marsupialis","2022-08-25 03:03:10","Siona"
"188","SNA14","SNA14","Didelphis marsupialis","2022-08-27 03:48:52","Siona"
"189","SNA14","SNA14","Didelphis marsupialis","2022-09-06 06:57:11","Siona"
"190","SNA14","SNA14","Didelphis marsupialis","2022-09-08 03:42:48","Siona"
"191","SNA14","SNA14","Didelphis marsupialis","2022-09-08 04:22:28","Siona"
"192","SNA14","SNA14","Didelphis marsupialis","2022-09-18 03:09:01","Siona"
"193","SNA14","SNA14","Didelphis marsupialis","2022-10-15 01:50:20","Siona"
"194","SNA14","SNA14","Didelphis marsupialis","2022-10-21 04:34:06","Siona"
"195","SNA14","SNA14","Didelphis marsupialis","2022-11-19 05:35:09","Siona"
"196","SNA14","SNA14","Didelphis marsupialis","2022-11-23 02:34:06","Siona"
"197","SNA14","SNA14","Didelphis marsupialis","2022-11-23 03:11:18","Siona"
"198","SNA14","SNA14","Mazama americana","2022-08-06 01:44:25","Siona"
"199","SNA14","SNA14","Mazama americana","2022-11-12 05:47:48","Siona"
"200","SNA14","SNA14","Mazama nemorivaga","2022-08-24 11:30:32","Siona"
"201","SNA14","SNA14","Mazama nemorivaga","2022-09-07 09:18:54","Siona"
"202","SNA14","SNA14","Mazama nemorivaga","2022-09-30 08:08:25","Siona"
"203","SNA14","SNA14","Mazama nemorivaga","2022-10-07 10:36:41","Siona"
"204","SNA14","SNA14","Mazama nemorivaga","2022-10-25 09:45:56","Siona"
"205","SNA14","SNA14","Mazama nemorivaga","2022-11-13 11:14:11","Siona"
"206","SNA14","SNA14","Mazama nemorivaga","2022-11-21 06:29:37","Siona"
"207","SNA14","SNA14","Mazama nemorivaga","2022-11-23 06:45:32","Siona"
"208","SNA14","SNA14","Metachirus nudicaudatus","2022-11-16 04:37:07","Siona"
"209","SNA14","SNA14","Myrmecophaga tridactyla","2022-10-14 08:01:33","Siona"
"210","SNA14","SNA14","Myrmecophaga tridactyla","2022-10-17 08:57:16","Siona"
"211","SNA14","SNA14","N/D N/D","2022-08-02 02:41:31","Siona"
"212","SNA14","SNA14","N/D N/D","2022-08-03 02:04:54","Siona"
"213","SNA14","SNA14","N/D N/D","2022-08-10 04:06:38","Siona"
"214","SNA14","SNA14","N/D N/D","2022-08-20 04:16:28","Siona"
"215","SNA14","SNA14","N/D N/D","2022-08-21 05:19:58","Siona"
"216","SNA14","SNA14","N/D N/D","2022-09-12 03:36:46","Siona"
"217","SNA14","SNA14","N/D N/D","2022-09-16 03:12:30","Siona"
"218","SNA14","SNA14","N/D N/D","2022-09-21 01:17:44","Siona"
"219","SNA14","SNA14","N/D N/D","2022-09-26 04:24:22","Siona"
"220","SNA14","SNA14","N/D N/D","2022-10-07 03:39:42","Siona"
"221","SNA14","SNA14","Nasua nasua","2022-09-13 08:20:30","Siona"
"222","SNA14","SNA14","Nasua nasua","2022-11-13 07:52:50","Siona"
"223","SNA14","SNA14","Nasua nasua","2022-11-13 08:53:37","Siona"
"224","SNA14","SNA14","Panthera onca","2022-08-25 11:39:06","Siona"
"225","SNA14","SNA14","Tamandua tetradactyla","2022-08-27 00:53:30","Siona"
"226","SNA14","SNA14","Tamandua tetradactyla","2022-10-08 08:57:43","Siona"
"227","SNA14","SNA14","Tinamus major","2022-10-01 10:37:13","Siona"
"228","SNA14","SNA14","Tinamus major","2022-10-07 06:19:05","Siona"
"229","SNA14","SNA14","Tinamus major","2022-10-20 07:04:07","Siona"
"230","SNA14","SNA14","Tinamus major","2022-10-21 06:15:37","Siona"
"231","SNA14","SNA14","Tinamus major","2022-10-22 06:41:18","Siona"
"232","SNA14","SNA14","Tinamus major","2022-10-23 07:07:11","Siona"
"233","SNA14","SNA14","Tinamus major","2022-10-24 06:28:09","Siona"
"234","SNA14","SNA14","Tinamus major","2022-10-25 06:11:38","Siona"
"235","SNA14","SNA14","Tinamus major","2022-10-27 05:47:18","Siona"
"236","SNA14","SNA14","Tinamus major","2022-11-20 07:23:34","Siona"
"237","SNA15","SNA15","Mazama americana","2022-09-27 16:07:34","Siona"
"238","SNA15","SNA15","Mazama americana","2022-11-03 13:44:44","Siona"
"239","SNA15","SNA15","Mazama americana","2022-11-09 16:07:45","Siona"
"240","SNA15","SNA15","Mazama americana","2022-11-21 19:37:32","Siona"
"241","SNA16","SNA16","Buteogallus schistaceus","2022-10-05 10:34:38","Siona"
"242","SNA16","SNA16","Canis lupus","2022-08-02 11:31:38","Siona"
"243","SNA16","SNA16","Canis lupus","2022-10-26 10:18:38","Siona"
"244","SNA16","SNA16","Cebus yuracus","2022-09-17 08:01:30","Siona"
"245","SNA16","SNA16","Crypturellus soui","2022-11-03 05:50:34","Siona"
"246","SNA16","SNA16","Cuniculus paca","2022-07-27 21:28:59","Siona"
"247","SNA16","SNA16","Cuniculus paca","2022-09-25 22:28:43","Siona"
"248","SNA16","SNA16","Cuniculus paca","2022-11-13 23:24:09","Siona"
"249","SNA16","SNA16","Cuniculus paca","2022-11-19 00:10:06","Siona"
"250","SNA16","SNA16","Dasyprocta fuliginosa","2022-08-02 07:06:24","Siona"
"251","SNA16","SNA16","Dasyprocta fuliginosa","2022-08-06 11:46:30","Siona"
"252","SNA16","SNA16","Dasyprocta fuliginosa","2022-08-08 07:38:22","Siona"
"253","SNA16","SNA16","Dasyprocta fuliginosa","2022-08-11 12:56:22","Siona"
"254","SNA16","SNA16","Dasyprocta fuliginosa","2022-08-14 09:41:04","Siona"
"255","SNA16","SNA16","Dasyprocta fuliginosa","2022-08-15 12:23:36","Siona"
"256","SNA16","SNA16","Dasyprocta fuliginosa","2022-08-16 07:48:19","Siona"
"257","SNA16","SNA16","Dasyprocta fuliginosa","2022-08-17 06:25:36","Siona"
"258","SNA16","SNA16","Dasyprocta fuliginosa","2022-08-22 09:13:53","Siona"
"259","SNA16","SNA16","Dasyprocta fuliginosa","2022-08-23 16:23:04","Siona"
"260","SNA16","SNA16","Dasyprocta fuliginosa","2022-08-27 09:07:33","Siona"
"261","SNA16","SNA16","Dasyprocta fuliginosa","2022-08-28 07:55:08","Siona"
"262","SNA16","SNA16","Dasyprocta fuliginosa","2022-08-30 06:20:01","Siona"
"263","SNA16","SNA16","Dasyprocta fuliginosa","2022-08-31 07:14:29","Siona"
"264","SNA16","SNA16","Dasyprocta fuliginosa","2022-09-02 10:29:22","Siona"
"265","SNA16","SNA16","Dasyprocta fuliginosa","2022-09-08 11:50:25","Siona"
